/Users/oliverclive-griffin/personal/transformer-from-scratch/train.py:65: UserWarning: The operator 'aten::roll' is not currently supported on the MPS backend and will fall back to run on the CPU. This may have performance implications. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/aten/src/ATen/mps/MPSFallback.mm:11.)
  y = torch.roll(x, -1, dims=-1)
epoch 10 batch 41 loss 2.3472981452941895
epoch 10 batch 42 loss 2.281766891479492
epoch 10 batch 43 loss 2.342092275619507
epoch 10 batch 44 loss 2.2933549880981445
epoch 10 batch 45 loss 2.3031439781188965
epoch 10 batch 46 loss 2.348158359527588
epoch 10 batch 47 loss 2.29095458984375
epoch 10 batch 48 loss 2.3386685848236084
epoch 10 batch 49 loss 2.344801902770996
epoch 10 batch 50 loss 2.309373617172241
epoch 10 batch 51 loss 2.293722629547119
epoch 10 batch 52 loss 2.3384382724761963
epoch 10 batch 53 loss 2.2949535846710205
epoch 10
<>reiaek syoik sad ia e<>
epoch 11 batch 0 loss 2.342803955078125
epoch 11 batch 1 loss 2.39840030670166
epoch 11 batch 2 loss 2.299854278564453
epoch 11 batch 3 loss 2.337216377258301
epoch 11 batch 4 loss 2.3331570625305176
epoch 11 batch 5 loss 2.3025312423706055
epoch 11 batch 6 loss 2.3564634323120117
epoch 11 batch 7 loss 2.290156364440918
epoch 11 batch 8 loss 2.354583263397217
epoch 11 batch 9 loss 2.272681474685669
epoch 11 batch 10 loss 2.309237241744995
epoch 11 batch 11 loss 2.350888967514038
epoch 11 batch 12 loss 2.3458669185638428
epoch 11 batch 13 loss 2.33079195022583
epoch 11 batch 14 loss 2.337899684906006
epoch 11 batch 15 loss 2.3198838233947754
epoch 11 batch 16 loss 2.358461618423462
epoch 11 batch 17 loss 2.3055267333984375
epoch 11 batch 18 loss 2.2759718894958496
epoch 11 batch 19 loss 2.309800386428833
epoch 11 batch 20 loss 2.331012010574341
epoch 11 batch 21 loss 2.3355789184570312
epoch 11 batch 22 loss 2.329136371612549
epoch 11 batch 23 loss 2.3369088172912598
epoch 11 batch 24 loss 2.2741544246673584
epoch 11 batch 25 loss 2.2860867977142334
epoch 11 batch 26 loss 2.320711374282837
epoch 11 batch 27 loss 2.3336639404296875
epoch 11 batch 28 loss 2.3095765113830566
epoch 11 batch 29 loss 2.335010290145874
epoch 11 batch 30 loss 2.318248748779297
epoch 11 batch 31 loss 2.2801742553710938
epoch 11 batch 32 loss 2.304910659790039
epoch 11 batch 33 loss 2.3083016872406006
epoch 11 batch 34 loss 2.280733585357666
epoch 11 batch 35 loss 2.315868377685547
epoch 11 batch 36 loss 2.318601369857788
epoch 11 batch 37 loss 2.293238639831543
epoch 11 batch 38 loss 2.324191093444824
epoch 11 batch 39 loss 2.299611806869507
epoch 11 batch 40 loss 2.3241970539093018
epoch 11 batch 41 loss 2.2805089950561523
epoch 11 batch 42 loss 2.2835183143615723
epoch 11 batch 43 loss 2.34765625
epoch 11 batch 44 loss 2.3176794052124023
epoch 11 batch 45 loss 2.324522018432617
epoch 11 batch 46 loss 2.2903478145599365
epoch 11 batch 47 loss 2.290144205093384
epoch 11 batch 48 loss 2.323444366455078
epoch 11 batch 49 loss 2.2977802753448486
epoch 11 batch 50 loss 2.333449363708496
epoch 11 batch 51 loss 2.293130397796631
epoch 11 batch 52 loss 2.313201427459717
epoch 11 batch 53 loss 2.3442606925964355
epoch 11
<>n e gdcaiig ?dicdd cg<>
epoch 12 batch 0 loss 2.3271751403808594
epoch 12 batch 1 loss 2.280979871749878
epoch 12 batch 2 loss 2.2998414039611816
epoch 12 batch 3 loss 2.319929838180542
epoch 12 batch 4 loss 2.2797272205352783
epoch 12 batch 5 loss 2.2901451587677
epoch 12 batch 6 loss 2.2882444858551025
epoch 12 batch 7 loss 2.3181095123291016
epoch 12 batch 8 loss 2.2822937965393066
epoch 12 batch 9 loss 2.3111281394958496
epoch 12 batch 10 loss 2.2885992527008057
epoch 12 batch 11 loss 2.267241954803467
epoch 12 batch 12 loss 2.272548198699951
epoch 12 batch 13 loss 2.3872897624969482
epoch 12 batch 14 loss 2.3380064964294434
epoch 12 batch 15 loss 2.3076059818267822
epoch 12 batch 16 loss 2.3395938873291016
epoch 12 batch 17 loss 2.3431758880615234
epoch 12 batch 18 loss 2.347879648208618
epoch 12 batch 19 loss 2.30682635307312
epoch 12 batch 20 loss 2.285653591156006
epoch 12 batch 21 loss 2.2738609313964844
epoch 12 batch 22 loss 2.2838006019592285
epoch 12 batch 23 loss 2.339658737182617
epoch 12 batch 24 loss 2.323911428451538
epoch 12 batch 25 loss 2.290678024291992
epoch 12 batch 26 loss 2.3185231685638428
epoch 12 batch 27 loss 2.320816993713379
epoch 12 batch 28 loss 2.319835662841797
epoch 12 batch 29 loss 2.30517578125
epoch 12 batch 30 loss 2.3174946308135986
epoch 12 batch 31 loss 2.313521385192871
epoch 12 batch 32 loss 2.321371555328369
epoch 12 batch 33 loss 2.3218142986297607
epoch 12 batch 34 loss 2.3403639793395996
epoch 12 batch 35 loss 2.2970995903015137
epoch 12 batch 36 loss 2.3058300018310547
epoch 12 batch 37 loss 2.2651546001434326
epoch 12 batch 38 loss 2.3140316009521484
epoch 12 batch 39 loss 2.2947776317596436
epoch 12 batch 40 loss 2.302513360977173
epoch 12 batch 41 loss 2.256641387939453
epoch 12 batch 42 loss 2.3294029235839844
epoch 12 batch 43 loss 2.292006015777588
epoch 12 batch 44 loss 2.307699203491211
epoch 12 batch 45 loss 2.253774881362915
epoch 12 batch 46 loss 2.317215919494629
epoch 12 batch 47 loss 2.2894487380981445
epoch 12 batch 48 loss 2.257075309753418
epoch 12 batch 49 loss 2.289247512817383
epoch 12 batch 50 loss 2.2993581295013428
epoch 12 batch 51 loss 2.2836666107177734
epoch 12 batch 52 loss 2.3082525730133057
epoch 12 batch 53 loss 2.3182222843170166
epoch 12
<>oum mu wrnduuurwmu  s<>
epoch 13 batch 0 loss 2.2824008464813232
epoch 13 batch 1 loss 2.312993049621582
epoch 13 batch 2 loss 2.3174242973327637
epoch 13 batch 3 loss 2.306929111480713
epoch 13 batch 4 loss 2.3060216903686523
epoch 13 batch 5 loss 2.279259204864502
epoch 13 batch 6 loss 2.332064628601074
epoch 13 batch 7 loss 2.2820470333099365
epoch 13 batch 8 loss 2.323615074157715
epoch 13 batch 9 loss 2.2758126258850098
epoch 13 batch 10 loss 2.2619616985321045
epoch 13 batch 11 loss 2.2905521392822266
epoch 13 batch 12 loss 2.2991456985473633
epoch 13 batch 13 loss 2.254168748855591
epoch 13 batch 14 loss 2.303027629852295
epoch 13 batch 15 loss 2.3278512954711914
epoch 13 batch 16 loss 2.3374505043029785
epoch 13 batch 17 loss 2.3191537857055664
epoch 13 batch 18 loss 2.312404155731201
epoch 13 batch 19 loss 2.245844841003418
epoch 13 batch 20 loss 2.2687888145446777
epoch 13 batch 21 loss 2.3238372802734375
epoch 13 batch 22 loss 2.2484078407287598
epoch 13 batch 23 loss 2.3048853874206543
epoch 13 batch 24 loss 2.274287223815918
epoch 13 batch 25 loss 2.265106439590454
epoch 13 batch 26 loss 2.314413070678711
epoch 13 batch 27 loss 2.2942066192626953
epoch 13 batch 28 loss 2.275825023651123
epoch 13 batch 29 loss 2.289727210998535
epoch 13 batch 30 loss 2.255556106567383
epoch 13 batch 31 loss 2.2948548793792725
epoch 13 batch 32 loss 2.329792022705078
epoch 13 batch 33 loss 2.3005099296569824
epoch 13 batch 34 loss 2.3144593238830566
epoch 13 batch 35 loss 2.3047032356262207
epoch 13 batch 36 loss 2.3078672885894775
epoch 13 batch 37 loss 2.3079142570495605
epoch 13 batch 38 loss 2.3006815910339355
epoch 13 batch 39 loss 2.300649642944336
epoch 13 batch 40 loss 2.274315357208252
epoch 13 batch 41 loss 2.2714650630950928
epoch 13 batch 42 loss 2.281294107437134
epoch 13 batch 43 loss 2.2992138862609863
epoch 13 batch 44 loss 2.275601387023926
epoch 13 batch 45 loss 2.272956371307373
epoch 13 batch 46 loss 2.306581974029541
epoch 13 batch 47 loss 2.27858829498291
epoch 13 batch 48 loss 2.369722843170166
epoch 13 batch 49 loss 2.2437620162963867
epoch 13 batch 50 loss 2.2915232181549072
epoch 13 batch 51 loss 2.329658031463623
epoch 13 batch 52 loss 2.290322780609131
epoch 13 batch 53 loss 2.2552528381347656
epoch 13
<>3aqbwwrrerrrwbkiamdrm<>
epoch 14 batch 0 loss 2.2743818759918213
epoch 14 batch 1 loss 2.296638011932373
epoch 14 batch 2 loss 2.2837159633636475
epoch 14 batch 3 loss 2.291828155517578
epoch 14 batch 4 loss 2.2880473136901855
epoch 14 batch 5 loss 2.289912223815918
epoch 14 batch 6 loss 2.2970099449157715
epoch 14 batch 7 loss 2.266101837158203
epoch 14 batch 8 loss 2.3060922622680664
epoch 14 batch 9 loss 2.2952518463134766
epoch 14 batch 10 loss 2.272854804992676
epoch 14 batch 11 loss 2.314638137817383
epoch 14 batch 12 loss 2.2840614318847656
epoch 14 batch 13 loss 2.2884654998779297
epoch 14 batch 14 loss 2.2689123153686523
epoch 14 batch 15 loss 2.2620768547058105
epoch 14 batch 16 loss 2.2649033069610596
epoch 14 batch 17 loss 2.3024871349334717
epoch 14 batch 18 loss 2.271696090698242
epoch 14 batch 19 loss 2.3033809661865234
epoch 14 batch 20 loss 2.256625175476074
epoch 14 batch 21 loss 2.2402238845825195
epoch 14 batch 22 loss 2.2534897327423096
epoch 14 batch 23 loss 2.2834055423736572
epoch 14 batch 24 loss 2.2952866554260254
epoch 14 batch 25 loss 2.320584774017334
epoch 14 batch 26 loss 2.245255947113037
epoch 14 batch 27 loss 2.2982139587402344
epoch 14 batch 28 loss 2.305504083633423
epoch 14 batch 29 loss 2.3078079223632812
epoch 14 batch 30 loss 2.3178532123565674
epoch 14 batch 31 loss 2.259037971496582
epoch 14 batch 32 loss 2.270350933074951
epoch 14 batch 33 loss 2.301283597946167
epoch 14 batch 34 loss 2.299377679824829
epoch 14 batch 35 loss 2.2366414070129395
epoch 14 batch 36 loss 2.292418956756592
epoch 14 batch 37 loss 2.3191299438476562
epoch 14 batch 38 loss 2.3220114707946777
epoch 14 batch 39 loss 2.254467487335205
epoch 14 batch 40 loss 2.246574878692627
epoch 14 batch 41 loss 2.264141082763672
epoch 14 batch 42 loss 2.26655912399292
epoch 14 batch 43 loss 2.291959047317505
epoch 14 batch 44 loss 2.269059181213379
epoch 14 batch 45 loss 2.2501461505889893
epoch 14 batch 46 loss 2.2802066802978516
epoch 14 batch 47 loss 2.2951819896698
epoch 14 batch 48 loss 2.292921304702759
epoch 14 batch 49 loss 2.3610846996307373
epoch 14 batch 50 loss 2.2316439151763916
epoch 14 batch 51 loss 2.31937313079834
epoch 14 batch 52 loss 2.311767339706421
epoch 14 batch 53 loss 2.2833824157714844
epoch 14
<>veeieaeeeeeeeeiieeeee<>
epoch 15 batch 0 loss 2.2878808975219727
epoch 15 batch 1 loss 2.287816047668457
epoch 15 batch 2 loss 2.2706804275512695
epoch 15 batch 3 loss 2.2333061695098877
epoch 15 batch 4 loss 2.268960475921631
epoch 15 batch 5 loss 2.3169190883636475
epoch 15 batch 6 loss 2.2330050468444824
epoch 15 batch 7 loss 2.25278377532959
epoch 15 batch 8 loss 2.246861457824707
epoch 15 batch 9 loss 2.279524087905884
epoch 15 batch 10 loss 2.2732229232788086
epoch 15 batch 11 loss 2.2872464656829834
epoch 15 batch 12 loss 2.267289638519287
epoch 15 batch 13 loss 2.2578206062316895
epoch 15 batch 14 loss 2.2895171642303467
epoch 15 batch 15 loss 2.261573553085327
epoch 15 batch 16 loss 2.240396499633789
epoch 15 batch 17 loss 2.231350898742676
epoch 15 batch 18 loss 2.278092622756958
epoch 15 batch 19 loss 2.291881561279297
epoch 15 batch 20 loss 2.243497610092163
epoch 15 batch 21 loss 2.2892932891845703
epoch 15 batch 22 loss 2.2588067054748535
epoch 15 batch 23 loss 2.238722324371338
epoch 15 batch 24 loss 2.2787973880767822
epoch 15 batch 25 loss 2.3555901050567627
epoch 15 batch 26 loss 2.296623706817627
epoch 15 batch 27 loss 2.2586874961853027
epoch 15 batch 28 loss 2.292019844055176
epoch 15 batch 29 loss 2.2992024421691895
epoch 15 batch 30 loss 2.3076653480529785
epoch 15 batch 31 loss 2.2403485774993896
epoch 15 batch 32 loss 2.3034214973449707
epoch 15 batch 33 loss 2.2773988246917725
epoch 15 batch 34 loss 2.2969720363616943
epoch 15 batch 35 loss 2.3057312965393066
epoch 15 batch 36 loss 2.250452995300293
epoch 15 batch 37 loss 2.2878737449645996
epoch 15 batch 38 loss 2.311260938644409
epoch 15 batch 39 loss 2.286472797393799
epoch 15 batch 40 loss 2.2763068675994873
epoch 15 batch 41 loss 2.284036874771118
epoch 15 batch 42 loss 2.2562193870544434
epoch 15 batch 43 loss 2.295107364654541
epoch 15 batch 44 loss 2.2549805641174316
epoch 15 batch 45 loss 2.272226572036743
epoch 15 batch 46 loss 2.256410598754883
epoch 15 batch 47 loss 2.2621192932128906
epoch 15 batch 48 loss 2.293914318084717
epoch 15 batch 49 loss 2.2961833477020264
epoch 15 batch 50 loss 2.2688403129577637
epoch 15 batch 51 loss 2.2612476348876953
epoch 15 batch 52 loss 2.3068490028381348
epoch 15 batch 53 loss 2.3089210987091064
epoch 15
<>seaea  e ,   ew.t ie <>
epoch 16 batch 0 loss 2.2360329627990723
epoch 16 batch 1 loss 2.2716386318206787
epoch 16 batch 2 loss 2.289278984069824
epoch 16 batch 3 loss 2.2787728309631348
epoch 16 batch 4 loss 2.239471912384033
epoch 16 batch 5 loss 2.278315544128418
epoch 16 batch 6 loss 2.3094089031219482
epoch 16 batch 7 loss 2.2542099952697754
epoch 16 batch 8 loss 2.2710204124450684
epoch 16 batch 9 loss 2.2365236282348633
epoch 16 batch 10 loss 2.275651454925537
epoch 16 batch 11 loss 2.352909564971924
epoch 16 batch 12 loss 2.224642276763916
epoch 16 batch 13 loss 2.2477028369903564
epoch 16 batch 14 loss 2.27871036529541
epoch 16 batch 15 loss 2.231107711791992
epoch 16 batch 16 loss 2.289208173751831
epoch 16 batch 17 loss 2.2523648738861084
epoch 16 batch 18 loss 2.263967514038086
epoch 16 batch 19 loss 2.2703890800476074
epoch 16 batch 20 loss 2.256044387817383
epoch 16 batch 21 loss 2.306856155395508
epoch 16 batch 22 loss 2.281273365020752
epoch 16 batch 23 loss 2.255192756652832
epoch 16 batch 24 loss 2.2949368953704834
epoch 16 batch 25 loss 2.3013408184051514
epoch 16 batch 26 loss 2.3066093921661377
epoch 16 batch 27 loss 2.2569704055786133
epoch 16 batch 28 loss 2.2579803466796875
epoch 16 batch 29 loss 2.2800872325897217
epoch 16 batch 30 loss 2.284003734588623
epoch 16 batch 31 loss 2.254214286804199
epoch 16 batch 32 loss 2.221345901489258
epoch 16 batch 33 loss 2.291097640991211
epoch 16 batch 34 loss 2.2650434970855713
epoch 16 batch 35 loss 2.286959409713745
epoch 16 batch 36 loss 2.2991890907287598
epoch 16 batch 37 loss 2.2418785095214844
epoch 16 batch 38 loss 2.2466793060302734
epoch 16 batch 39 loss 2.2845072746276855
epoch 16 batch 40 loss 2.225548267364502
epoch 16 batch 41 loss 2.2542948722839355
epoch 16 batch 42 loss 2.3093514442443848
epoch 16 batch 43 loss 2.262211799621582
epoch 16 batch 44 loss 2.246852397918701
epoch 16 batch 45 loss 2.2633652687072754
epoch 16 batch 46 loss 2.2715463638305664
epoch 16 batch 47 loss 2.247943878173828
epoch 16 batch 48 loss 2.2811596393585205
epoch 16 batch 49 loss 2.238792896270752
epoch 16 batch 50 loss 2.293797492980957
epoch 16 batch 51 loss 2.2846622467041016
epoch 16 batch 52 loss 2.279327869415283
epoch 16 batch 53 loss 2.2764368057250977
epoch 16
<>agntrkncmmcrwtntktmrd<>
epoch 17 batch 0 loss 2.2784390449523926
epoch 17 batch 1 loss 2.2880842685699463
epoch 17 batch 2 loss 2.248110294342041
epoch 17 batch 3 loss 2.2347702980041504
epoch 17 batch 4 loss 2.2449162006378174
epoch 17 batch 5 loss 2.2677369117736816
epoch 17 batch 6 loss 2.2315399646759033
epoch 17 batch 7 loss 2.294437885284424
epoch 17 batch 8 loss 2.233508586883545
epoch 17 batch 9 loss 2.2990012168884277
epoch 17 batch 10 loss 2.2790114879608154
epoch 17 batch 11 loss 2.284266948699951
epoch 17 batch 12 loss 2.2484960556030273
epoch 17 batch 13 loss 2.247669219970703
epoch 17 batch 14 loss 2.219717025756836
epoch 17 batch 15 loss 2.258044719696045
epoch 17 batch 16 loss 2.2671518325805664
epoch 17 batch 17 loss 2.2447736263275146
epoch 17 batch 18 loss 2.2717485427856445
epoch 17 batch 19 loss 2.3012359142303467
epoch 17 batch 20 loss 2.2661123275756836
epoch 17 batch 21 loss 2.2495298385620117
epoch 17 batch 22 loss 2.241415023803711
epoch 17 batch 23 loss 2.2483768463134766
epoch 17 batch 24 loss 2.2292556762695312
epoch 17 batch 25 loss 2.2795915603637695
epoch 17 batch 26 loss 2.3450093269348145
epoch 17 batch 27 loss 2.2245683670043945
epoch 17 batch 28 loss 2.296217918395996
epoch 17 batch 29 loss 2.2223730087280273
epoch 17 batch 30 loss 2.2122812271118164
epoch 17 batch 31 loss 2.237797975540161
epoch 17 batch 32 loss 2.2930445671081543
epoch 17 batch 33 loss 2.2475571632385254
epoch 17 batch 34 loss 2.286529779434204
epoch 17 batch 35 loss 2.27164888381958
epoch 17 batch 36 loss 2.286050319671631
epoch 17 batch 37 loss 2.2742934226989746
epoch 17 batch 38 loss 2.260043144226074
epoch 17 batch 39 loss 2.299685478210449
epoch 17 batch 40 loss 2.258594274520874
epoch 17 batch 41 loss 2.28324556350708
epoch 17 batch 42 loss 2.2497029304504395
epoch 17 batch 43 loss 2.2797234058380127
epoch 17 batch 44 loss 2.274756669998169
epoch 17 batch 45 loss 2.2678985595703125
epoch 17 batch 46 loss 2.220266342163086
epoch 17 batch 47 loss 2.3038036823272705
epoch 17 batch 48 loss 2.244858980178833
epoch 17 batch 49 loss 2.268190860748291
epoch 17 batch 50 loss 2.2797493934631348
epoch 17 batch 51 loss 2.270244598388672
epoch 17 batch 52 loss 2.2535531520843506
epoch 17 batch 53 loss 2.2701172828674316
epoch 17
<>chhuakhaukaiwuehhaouh<>
epoch 18 batch 0 loss 2.265491485595703
epoch 18 batch 1 loss 2.2512195110321045
epoch 18 batch 2 loss 2.2275681495666504
epoch 18 batch 3 loss 2.2278494834899902
epoch 18 batch 4 loss 2.2888104915618896
epoch 18 batch 5 loss 2.2776429653167725
epoch 18 batch 6 loss 2.2832491397857666
epoch 18 batch 7 loss 2.241426467895508
epoch 18 batch 8 loss 2.212888240814209
epoch 18 batch 9 loss 2.2988369464874268
epoch 18 batch 10 loss 2.2904670238494873
epoch 18 batch 11 loss 2.2773003578186035
epoch 18 batch 12 loss 2.2309107780456543
epoch 18 batch 13 loss 2.2450404167175293
epoch 18 batch 14 loss 2.2721848487854004
epoch 18 batch 15 loss 2.245985507965088
epoch 18 batch 16 loss 2.2371208667755127
epoch 18 batch 17 loss 2.276407480239868
epoch 18 batch 18 loss 2.2418556213378906
epoch 18 batch 19 loss 2.2840538024902344
epoch 18 batch 20 loss 2.259345054626465
epoch 18 batch 21 loss 2.2444396018981934
epoch 18 batch 22 loss 2.2375500202178955
epoch 18 batch 23 loss 2.235039234161377
epoch 18 batch 24 loss 2.259443759918213
epoch 18 batch 25 loss 2.2721211910247803
epoch 18 batch 26 loss 2.220623016357422
epoch 18 batch 27 loss 2.2698607444763184
epoch 18 batch 28 loss 2.2117645740509033
epoch 18 batch 29 loss 2.2186708450317383
epoch 18 batch 30 loss 2.2280473709106445
epoch 18 batch 31 loss 2.2657504081726074
epoch 18 batch 32 loss 2.235915422439575
epoch 18 batch 33 loss 2.2687063217163086
epoch 18 batch 34 loss 2.2534170150756836
epoch 18 batch 35 loss 2.2442312240600586
epoch 18 batch 36 loss 2.2647616863250732
epoch 18 batch 37 loss 2.2715065479278564
epoch 18 batch 38 loss 2.240522623062134
epoch 18 batch 39 loss 2.2750613689422607
epoch 18 batch 40 loss 2.272561550140381
epoch 18 batch 41 loss 2.212113857269287
epoch 18 batch 42 loss 2.282435178756714
epoch 18 batch 43 loss 2.298623561859131
epoch 18 batch 44 loss 2.2779717445373535
epoch 18 batch 45 loss 2.258901596069336
epoch 18 batch 46 loss 2.239309072494507
epoch 18 batch 47 loss 2.3358495235443115
epoch 18 batch 48 loss 2.29630708694458
epoch 18 batch 49 loss 2.263917922973633
epoch 18 batch 50 loss 2.2531909942626953
epoch 18 batch 51 loss 2.2917089462280273
epoch 18 batch 52 loss 2.2537426948547363
epoch 18 batch 53 loss 2.266181707382202
epoch 18
<>d  su, seu  d,oru fee<>
epoch 19 batch 0 loss 2.265282154083252
epoch 19 batch 1 loss 2.2960638999938965
epoch 19 batch 2 loss 2.2237801551818848
epoch 19 batch 3 loss 2.2614738941192627
epoch 19 batch 4 loss 2.2627787590026855
epoch 19 batch 5 loss 2.2677907943725586
epoch 19 batch 6 loss 2.274949550628662
epoch 19 batch 7 loss 2.262211322784424
epoch 19 batch 8 loss 2.263902187347412
epoch 19 batch 9 loss 2.244835376739502
epoch 19 batch 10 loss 2.2356576919555664
epoch 19 batch 11 loss 2.254295825958252
Traceback (most recent call last):
  File "/Users/oliverclive-griffin/personal/transformer-from-scratch/train.py", line 77, in <module>
    optimizer.step()
  File "/Users/oliverclive-griffin/.local/share/virtualenvs/transformer-from-scratch-IzBRPy8T/lib/python3.11/site-packages/torch/optim/lr_scheduler.py", line 69, in wrapper
    return wrapped(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/oliverclive-griffin/.local/share/virtualenvs/transformer-from-scratch-IzBRPy8T/lib/python3.11/site-packages/torch/optim/optimizer.py", line 280, in wrapper
    out = func(*args, **kwargs)
          ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/oliverclive-griffin/.local/share/virtualenvs/transformer-from-scratch-IzBRPy8T/lib/python3.11/site-packages/torch/optim/optimizer.py", line 33, in _use_grad
    ret = func(self, *args, **kwargs)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/oliverclive-griffin/.local/share/virtualenvs/transformer-from-scratch-IzBRPy8T/lib/python3.11/site-packages/torch/optim/adam.py", line 141, in step
    adam(
  File "/Users/oliverclive-griffin/.local/share/virtualenvs/transformer-from-scratch-IzBRPy8T/lib/python3.11/site-packages/torch/optim/adam.py", line 281, in adam
    func(params,
  File "/Users/oliverclive-griffin/.local/share/virtualenvs/transformer-from-scratch-IzBRPy8T/lib/python3.11/site-packages/torch/optim/adam.py", line 344, in _single_tensor_adam
    exp_avg.mul_(beta1).add_(grad, alpha=1 - beta1)
KeyboardInterrupt
epoch 19 batch 12 loss 2.2838733196258545
epoch 19 batch 13 loss 2.270099639892578
